6.25 62.16985095717673 10.5281/zenodo.4643899
14.062 55.87720133814424 10.5281/zenodo.4643914
34.375 45.03218090741593 10.5281/zenodo.4643985
50.0 40.59467549391733 10.5281/zenodo.4643862
60.938 38.90298447802505 10.5281/zenodo.4644028
